Date,Vegetable_Name,Units,Market_Price,Retail_Price,Shoping_Mall_Price
7/25/2022,Green Peas,1kg,76,87 - 97,91 - 125
7/26/2022,Green Peas,1kg,76,87 - 97,91 - 125
7/27/2022,Green Peas,1kg,76,87 - 97,91 - 125
7/28/2022,Green Peas,1kg,76,87 - 97,91 - 125
7/29/2022,Green Peas,1kg,76,87 - 97,91 - 125
7/30/2022,Green Peas,1kg,76,87 - 97,91 - 125
7/31/2022,Green Peas,1kg,76,87 - 97,91 - 125
8/1/2022,Green Peas,1kg,74,85 - 94,89 - 122
8/2/2022,Green Peas,1kg,74,85 - 94,89 - 122
8/3/2022,Green Peas,1kg,74,85 - 94,89 - 122
8/4/2022,Green Peas,1kg,79,91 - 100,95 - 130
8/5/2022,Green Peas,1kg,79,91 - 100,95 - 130
8/6/2022,Green Peas,1kg,79,91 - 100,95 - 130
8/7/2022,Green Peas,1kg,79,91 - 100,95 - 130
8/8/2022,Green Peas,1kg,78,90 - 99,94 - 129
8/9/2022,Green Peas,1kg,78,90 - 99,94 - 129
8/10/2022,Green Peas,1kg,78,90 - 99,94 - 129
8/11/2022,Green Peas,1kg,78,90 - 99,94 - 129
8/12/2022,Green Peas,1kg,78,90 - 99,94 - 129
8/13/2022,Green Peas,1kg,70,81 - 89,84 - 116
8/14/2022,Green Peas,1kg,70,81 - 89,84 - 116
8/15/2022,Green Peas,1kg,70,81 - 89,84 - 116
8/16/2022,Green Peas,1kg,70,81 - 89,84 - 116
8/17/2022,Green Peas,1kg,70,81 - 89,84 - 116
8/18/2022,Green Peas,1kg,78,90 - 99,94 - 129
8/19/2022,Green Peas,1kg,78,90 - 99,94 - 129
8/20/2022,Green Peas,1kg,78,90 - 99,94 - 129
8/21/2022,Green Peas,1kg,74,85 - 94,89 - 122
8/22/2022,Green Peas,1kg,74,85 - 94,89 - 122
8/23/2022,Green Peas,1kg,74,85 - 94,89 - 122
8/24/2022,Green Peas,1kg,72,83 - 91,86 - 119
8/25/2022,Green Peas,1kg,72,83 - 91,86 - 119
8/26/2022,Green Peas,1kg,75,86 - 95,90 - 124
8/27/2022,Green Peas,1kg,75,86 - 95,90 - 124
8/28/2022,Green Peas,1kg,75,86 - 95,90 - 124
8/29/2022,Green Peas,1kg,75,86 - 95,90 - 124
8/30/2022,Green Peas,1kg,80,92 - 102,96 - 132
8/31/2022,Green Peas,1kg,80,92 - 102,96 - 132
9/1/2022,Green Peas,1kg,74,85 - 94,89 - 122
9/2/2022,Green Peas,1kg,74,85 - 94,89 - 122
9/3/2022,Green Peas,1kg,74,85 - 94,89 - 122
9/4/2022,Green Peas,1kg,74,85 - 94,89 - 122
9/5/2022,Green Peas,1kg,79,91 - 100,95 - 130
9/6/2022,Green Peas,1kg,76,87 - 97,91 - 125
9/7/2022,Green Peas,1kg,76,87 - 97,91 - 125
9/8/2022,Green Peas,1kg,76,87 - 97,91 - 125
9/9/2022,Green Peas,1kg,76,87 - 97,91 - 125
9/10/2022,Green Peas,1kg,82,94 - 104,98 - 135
9/11/2022,Green Peas,1kg,82,94 - 104,98 - 135
9/12/2022,Green Peas,1kg,82,94 - 104,98 - 135
9/13/2022,Green Peas,1kg,82,94 - 104,98 - 135
9/14/2022,Green Peas,1kg,82,94 - 104,98 - 135
9/15/2022,Green Peas,1kg,82,94 - 104,98 - 135
9/16/2022,Green Peas,1kg,81,93 - 103,97 - 134
9/17/2022,Green Peas,1kg,81,93 - 103,97 - 134
9/18/2022,Green Peas,1kg,81,93 - 103,97 - 134
9/19/2022,Green Peas,1kg,82,94 - 104,98 - 135
9/20/2022,Green Peas,1kg,82,94 - 104,98 - 135
9/21/2022,Green Peas,1kg,82,94 - 104,98 - 135
9/22/2022,Green Peas,1kg,80,92 - 102,96 - 132
9/23/2022,Green Peas,1kg,80,92 - 102,96 - 132
9/24/2022,Green Peas,1kg,80,92 - 102,96 - 132
9/25/2022,Green Peas,1kg,84,97 - 107,101 - 139
9/26/2022,Green Peas,1kg,84,97 - 107,101 - 139
9/27/2022,Green Peas,1kg,84,97 - 107,101 - 139
9/28/2022,Green Peas,1kg,79,91 - 100,95 - 130
9/29/2022,Green Peas,1kg,79,91 - 100,95 - 130
9/30/2022,Green Peas,1kg,77,89 - 98,92 - 127
10/1/2022,Green Peas,1kg,77,89 - 98,92 - 127
10/2/2022,Green Peas,1kg,77,89 - 98,92 - 127
10/3/2022,Green Peas,1kg,76,87 - 97,91 - 125
10/4/2022,Green Peas,1kg,76,87 - 97,91 - 125
10/5/2022,Green Peas,1kg,76,87 - 97,91 - 125
10/6/2022,Green Peas,1kg,84,97 - 107,101 - 139
10/7/2022,Green Peas,1kg,84,97 - 107,101 - 139
10/8/2022,Green Peas,1kg,80,92 - 102,96 - 132
10/9/2022,Green Peas,1kg,80,92 - 102,96 - 132
10/10/2022,Green Peas,1kg,80,92 - 102,96 - 132
10/11/2022,Green Peas,1kg,80,92 - 102,96 - 132
10/12/2022,Green Peas,1kg,81,93 - 103,97 - 134
10/13/2022,Green Peas,1kg,81,93 - 103,97 - 134
10/14/2022,Green Peas,1kg,81,93 - 103,97 - 134
10/15/2022,Green Peas,1kg,80,92 - 102,96 - 132
10/16/2022,Green Peas,1kg,80,92 - 102,96 - 132
10/17/2022,Green Peas,1kg,80,92 - 102,96 - 132
10/18/2022,Green Peas,1kg,84,97 - 107,101 - 139
10/19/2022,Green Peas,1kg,84,97 - 107,101 - 139
10/20/2022,Green Peas,1kg,84,97 - 107,101 - 139
10/21/2022,Green Peas,1kg,84,97 - 107,101 - 139
10/22/2022,Green Peas,1kg,84,97 - 107,101 - 139
10/23/2022,Green Peas,1kg,84,97 - 107,101 - 139
10/24/2022,Green Peas,1kg,83,95 - 105,100 - 137
10/25/2022,Green Peas,1kg,83,95 - 105,100 - 137
10/26/2022,Green Peas,1kg,83,95 - 105,100 - 137
10/27/2022,Green Peas,1kg,79,91 - 100,95 - 130
10/28/2022,Green Peas,1kg,79,91 - 100,95 - 130
10/29/2022,Green Peas,1kg,78,90 - 99,94 - 129
10/30/2022,Green Peas,1kg,78,90 - 99,94 - 129
10/31/2022,Green Peas,1kg,78,90 - 99,94 - 129
11/1/2022,Green Peas,1kg,78,90 - 99,94 - 129
11/2/2022,Green Peas,1kg,78,90 - 99,94 - 129
11/3/2022,Green Peas,1kg,81,93 - 103,97 - 134
11/4/2022,Green Peas,1kg,81,93 - 103,97 - 134
11/5/2022,Green Peas,1kg,81,93 - 103,97 - 134
11/6/2022,Green Peas,1kg,84,97 - 107,101 - 139
11/7/2022,Green Peas,1kg,84,97 - 107,101 - 139
11/8/2022,Green Peas,1kg,84,97 - 107,101 - 139
11/9/2022,Green Peas,1kg,85,98 - 108,102 - 140
11/10/2022,Green Peas,1kg,85,98 - 108,102 - 140
11/11/2022,Green Peas,1kg,85,98 - 108,102 - 140
11/12/2022,Green Peas,1kg,75,86 - 95,90 - 124
11/13/2022,Green Peas,1kg,75,86 - 95,90 - 124
11/14/2022,Green Peas,1kg,75,86 - 95,90 - 124
11/15/2022,Green Peas,1kg,75,86 - 95,90 - 124
11/16/2022,Green Peas,1kg,75,86 - 95,90 - 124
11/17/2022,Green Peas,1kg,75,86 - 95,90 - 124
11/18/2022,Green Peas,1kg,84,97 - 107,101 - 139
11/19/2022,Green Peas,1kg,84,97 - 107,101 - 139
11/20/2022,Green Peas,1kg,84,97 - 107,101 - 139
11/21/2022,Green Peas,1kg,75,86 - 95,90 - 124
11/22/2022,Green Peas,1kg,75,86 - 95,90 - 124
11/23/2022,Green Peas,1kg,75,86 - 95,90 - 124
11/24/2022,Green Peas,1kg,77,89 - 98,92 - 127
11/25/2022,Green Peas,1kg,77,89 - 98,92 - 127
11/26/2022,Green Peas,1kg,81,93 - 103,97 - 134
11/27/2022,Green Peas,1kg,81,93 - 103,97 - 134
11/28/2022,Green Peas,1kg,84,97 - 107,101 - 139
11/29/2022,Green Peas,1kg,84,97 - 107,101 - 139
11/30/2022,Green Peas,1kg,80,92 - 102,96 - 132
12/1/2022,Green Peas,1kg,80,92 - 102,96 - 132
12/2/2022,Green Peas,1kg,80,92 - 102,96 - 132
12/3/2022,Green Peas,1kg,77,89 - 98,92 - 127
12/4/2022,Green Peas,1kg,77,89 - 98,92 - 127
12/5/2022,Green Peas,1kg,77,89 - 98,92 - 127
12/6/2022,Green Peas,1kg,77,89 - 98,92 - 127
12/7/2022,Green Peas,1kg,76,87 - 97,91 - 125
12/8/2022,Green Peas,1kg,76,87 - 97,91 - 125
12/9/2022,Green Peas,1kg,76,87 - 97,91 - 125
12/10/2022,Green Peas,1kg,84,97 - 107,101 - 139
12/11/2022,Green Peas,1kg,84,97 - 107,101 - 139
12/12/2022,Green Peas,1kg,84,97 - 107,101 - 139
12/13/2022,Green Peas,1kg,84,97 - 107,101 - 139
12/14/2022,Green Peas,1kg,83,95 - 105,100 - 137
12/15/2022,Green Peas,1kg,83,95 - 105,100 - 137
12/16/2022,Green Peas,1kg,83,95 - 105,100 - 137
12/17/2022,Green Peas,1kg,83,95 - 105,100 - 137
12/18/2022,Green Peas,1kg,78,90 - 99,94 - 129
12/19/2022,Green Peas,1kg,78,90 - 99,94 - 129
12/20/2022,Green Peas,1kg,78,90 - 99,94 - 129
12/21/2022,Green Peas,1kg,78,90 - 99,94 - 129
12/22/2022,Green Peas,1kg,80,92 - 102,96 - 132
12/23/2022,Green Peas,1kg,80,92 - 102,96 - 132
12/24/2022,Green Peas,1kg,76,87 - 97,91 - 125
12/25/2022,Green Peas,1kg,76,87 - 97,91 - 125
12/26/2022,Green Peas,1kg,76,87 - 97,91 - 125
12/27/2022,Green Peas,1kg,84,97 - 107,101 - 139
12/28/2022,Green Peas,1kg,84,97 - 107,101 - 139
12/29/2022,Green Peas,1kg,85,98 - 108,102 - 140
12/30/2022,Green Peas,1kg,85,98 - 108,102 - 140
12/31/2022,Green Peas,1kg,85,98 - 108,102 - 140
1/1/2023,Green Peas,1kg,85,98 - 108,102 - 140
1/2/2023,Green Peas,1kg,85,98 - 108,102 - 140
1/3/2023,Green Peas,1kg,85,98 - 108,102 - 140
1/4/2023,Green Peas,1kg,77,89 - 98,92 - 127
1/5/2023,Green Peas,1kg,77,89 - 98,92 - 127
1/6/2023,Green Peas,1kg,77,89 - 98,92 - 127
1/7/2023,Green Peas,1kg,77,89 - 98,92 - 127
1/8/2023,Green Peas,1kg,78,90 - 99,94 - 129
1/9/2023,Green Peas,1kg,78,90 - 99,94 - 129
1/10/2023,Green Peas,1kg,78,90 - 99,94 - 129
1/11/2023,Green Peas,1kg,79,91 - 100,95 - 130
1/12/2023,Green Peas,1kg,79,91 - 100,95 - 130
1/13/2023,Green Peas,1kg,79,91 - 100,95 - 130
1/14/2023,Green Peas,1kg,82,94 - 104,98 - 135
1/15/2023,Green Peas,1kg,82,94 - 104,98 - 135
1/16/2023,Green Peas,1kg,82,94 - 104,98 - 135
1/17/2023,Green Peas,1kg,82,94 - 104,98 - 135
1/18/2023,Green Peas,1kg,79,91 - 100,95 - 130
1/19/2023,Green Peas,1kg,79,91 - 100,95 - 130
1/20/2023,Green Peas,1kg,83,95 - 105,100 - 137
1/21/2023,Green Peas,1kg,76,87 - 97,91 - 125
1/22/2023,Green Peas,1kg,76,87 - 97,91 - 125
1/23/2023,Green Peas,1kg,76,87 - 97,91 - 125
1/24/2023,Green Peas,1kg,76,87 - 97,91 - 125
1/25/2023,Green Peas,1kg,82,94 - 104,98 - 135
1/26/2023,Green Peas,1kg,82,94 - 104,98 - 135
1/27/2023,Green Peas,1kg,82,94 - 104,98 - 135
1/28/2023,Green Peas,1kg,76,87 - 97,91 - 125
1/29/2023,Green Peas,1kg,76,87 - 97,91 - 125
1/30/2023,Green Peas,1kg,76,87 - 97,91 - 125
1/31/2023,Green Peas,1kg,81,93 - 103,97 - 134
2/1/2023,Green Peas,1kg,81,93 - 103,97 - 134
2/2/2023,Green Peas,1kg,81,93 - 103,97 - 134
2/3/2023,Green Peas,1kg,76,87 - 97,91 - 125
2/4/2023,Green Peas,1kg,76,87 - 97,91 - 125
2/5/2023,Green Peas,1kg,76,87 - 97,91 - 125
2/6/2023,Green Peas,1kg,84,97 - 107,101 - 139
2/7/2023,Green Peas,1kg,84,97 - 107,101 - 139
2/8/2023,Green Peas,1kg,84,97 - 107,101 - 139
2/9/2023,Green Peas,1kg,81,93 - 103,97 - 134
2/10/2023,Green Peas,1kg,81,93 - 103,97 - 134
2/11/2023,Green Peas,1kg,81,93 - 103,97 - 134
2/12/2023,Green Peas,1kg,76,87 - 97,91 - 125
2/13/2023,Green Peas,1kg,76,87 - 97,91 - 125
2/14/2023,Green Peas,1kg,76,87 - 97,91 - 125
2/15/2023,Green Peas,1kg,76,87 - 97,91 - 125
2/16/2023,Green Peas,1kg,81,93 - 103,97 - 134
2/17/2023,Green Peas,1kg,81,93 - 103,97 - 134
2/18/2023,Green Peas,1kg,81,93 - 103,97 - 134
2/19/2023,Green Peas,1kg,85,98 - 108,102 - 140
2/20/2023,Green Peas,1kg,85,98 - 108,102 - 140
2/21/2023,Green Peas,1kg,85,98 - 108,102 - 140
2/22/2023,Green Peas,1kg,85,98 - 108,102 - 140
2/23/2023,Green Peas,1kg,79,91 - 100,95 - 130
2/24/2023,Green Peas,1kg,79,91 - 100,95 - 130
2/25/2023,Green Peas,1kg,80,92 - 102,96 - 132
2/26/2023,Green Peas,1kg,80,92 - 102,96 - 132
2/27/2023,Green Peas,1kg,80,92 - 102,96 - 132
2/28/2023,Green Peas,1kg,85,98 - 108,102 - 140
3/1/2023,Green Peas,1kg,85,98 - 108,102 - 140
3/2/2023,Green Peas,1kg,85,98 - 108,102 - 140
3/3/2023,Green Peas,1kg,85,98 - 108,102 - 140
3/4/2023,Green Peas,1kg,77,89 - 98,92 - 127
3/5/2023,Green Peas,1kg,77,89 - 98,92 - 127
3/6/2023,Green Peas,1kg,77,89 - 98,92 - 127
3/7/2023,Green Peas,1kg,77,89 - 98,92 - 127
3/8/2023,Green Peas,1kg,77,89 - 98,92 - 127
3/9/2023,Green Peas,1kg,77,89 - 98,92 - 127
3/10/2023,Green Peas,1kg,76,87 - 97,91 - 125
3/11/2023,Green Peas,1kg,76,87 - 97,91 - 125
3/12/2023,Green Peas,1kg,76,87 - 97,91 - 125
3/13/2023,Green Peas,1kg,76,87 - 97,91 - 125
3/14/2023,Green Peas,1kg,80,92 - 102,96 - 132
3/15/2023,Green Peas,1kg,80,92 - 102,96 - 132
3/16/2023,Green Peas,1kg,80,92 - 102,96 - 132
3/17/2023,Green Peas,1kg,83,95 - 105,100 - 137
3/18/2023,Green Peas,1kg,83,95 - 105,100 - 137
3/19/2023,Green Peas,1kg,81,93 - 103,97 - 134
3/20/2023,Green Peas,1kg,81,93 - 103,97 - 134
3/21/2023,Green Peas,1kg,81,93 - 103,97 - 134
3/22/2023,Green Peas,1kg,81,93 - 103,97 - 134
3/23/2023,Green Peas,1kg,81,93 - 103,97 - 134
3/24/2023,Green Peas,1kg,85,98 - 108,102 - 140
3/25/2023,Green Peas,1kg,85,98 - 108,102 - 140
3/26/2023,Green Peas,1kg,84,97 - 107,101 - 139
3/27/2023,Green Peas,1kg,84,97 - 107,101 - 139
3/28/2023,Green Peas,1kg,84,97 - 107,101 - 139
3/29/2023,Green Peas,1kg,75,86 - 95,90 - 124
3/30/2023,Green Peas,1kg,75,86 - 95,90 - 124
3/31/2023,Green Peas,1kg,75,86 - 95,90 - 124
4/1/2023,Green Peas,1kg,80,92 - 102,96 - 132
4/2/2023,Green Peas,1kg,80,92 - 102,96 - 132
4/3/2023,Green Peas,1kg,80,92 - 102,96 - 132
4/4/2023,Green Peas,1kg,80,92 - 102,96 - 132
4/5/2023,Green Peas,1kg,79,91 - 100,95 - 130
4/6/2023,Green Peas,1kg,79,91 - 100,95 - 130
4/7/2023,Green Peas,1kg,79,91 - 100,95 - 130
4/8/2023,Green Peas,1kg,79,91 - 100,95 - 130
4/9/2023,Green Peas,1kg,79,91 - 100,95 - 130
4/10/2023,Green Peas,1kg,81,93 - 103,97 - 134
4/11/2023,Green Peas,1kg,81,93 - 103,97 - 134
4/12/2023,Green Peas,1kg,81,93 - 103,97 - 134
4/13/2023,Green Peas,1kg,81,93 - 103,97 - 134
4/14/2023,Green Peas,1kg,83,95 - 105,100 - 137
4/15/2023,Green Peas,1kg,83,95 - 105,100 - 137
4/16/2023,Green Peas,1kg,83,95 - 105,100 - 137
4/17/2023,Green Peas,1kg,83,95 - 105,100 - 137
4/18/2023,Green Peas,1kg,78,90 - 99,94 - 129
4/19/2023,Green Peas,1kg,78,90 - 99,94 - 129
4/20/2023,Green Peas,1kg,78,90 - 99,94 - 129
4/21/2023,Green Peas,1kg,76,87 - 97,91 - 125
4/22/2023,Green Peas,1kg,76,87 - 97,91 - 125
4/23/2023,Green Peas,1kg,76,87 - 97,91 - 125
4/24/2023,Green Peas,1kg,76,87 - 97,91 - 125
4/25/2023,Green Peas,1kg,76,87 - 97,91 - 125
4/26/2023,Green Peas,1kg,85,98 - 108,102 - 140
4/27/2023,Green Peas,1kg,85,98 - 108,102 - 140
4/28/2023,Green Peas,1kg,85,98 - 108,102 - 140
4/29/2023,Green Peas,1kg,82,94 - 104,98 - 135
4/30/2023,Green Peas,1kg,82,94 - 104,98 - 135
5/1/2023,Green Peas,1kg,82,94 - 104,98 - 135
5/2/2023,Green Peas,1kg,76,87 - 97,91 - 125
5/3/2023,Green Peas,1kg,76,87 - 97,91 - 125
5/4/2023,Green Peas,1kg,76,87 - 97,91 - 125
5/5/2023,Green Peas,1kg,76,87 - 97,91 - 125
5/6/2023,Green Peas,1kg,76,87 - 97,91 - 125
5/7/2023,Green Peas,1kg,85,98 - 108,102 - 140
5/8/2023,Green Peas,1kg,85,98 - 108,102 - 140
5/9/2023,Green Peas,1kg,85,98 - 108,102 - 140
5/10/2023,Green Peas,1kg,85,98 - 108,102 - 140
1/26/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
1/27/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
1/28/2022,Ivy Gourd,1kg,31,36 - 39,37 - 51
1/29/2022,Ivy Gourd,1kg,31,36 - 39,37 - 51
1/30/2022,Ivy Gourd,1kg,35,40 - 44,42 - 58
1/31/2022,Ivy Gourd,1kg,35,40 - 44,42 - 58
2/1/2022,Ivy Gourd,1kg,35,40 - 44,42 - 58
2/2/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
2/3/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
2/4/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
2/5/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
2/6/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
2/7/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
2/8/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
2/9/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
2/10/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
2/11/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
2/12/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
2/13/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
2/14/2022,Ivy Gourd,1kg,32,37 - 41,38 - 53
2/15/2022,Ivy Gourd,1kg,32,37 - 41,38 - 53
2/16/2022,Ivy Gourd,1kg,32,37 - 41,38 - 53
2/17/2022,Ivy Gourd,1kg,35,40 - 44,42 - 58
2/18/2022,Ivy Gourd,1kg,35,40 - 44,42 - 58
2/19/2022,Ivy Gourd,1kg,35,40 - 44,42 - 58
2/20/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
2/21/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
2/22/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
2/23/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
2/24/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
2/25/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
2/26/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
2/27/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
2/28/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
3/1/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
3/2/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
3/3/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
3/4/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
3/5/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
3/6/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
3/7/2022,Ivy Gourd,1kg,35,40 - 44,42 - 58
3/8/2022,Ivy Gourd,1kg,35,40 - 44,42 - 58
3/9/2022,Ivy Gourd,1kg,36,41 - 46,43 - 59
3/10/2022,Ivy Gourd,1kg,36,41 - 46,43 - 59
3/11/2022,Ivy Gourd,1kg,36,41 - 46,43 - 59
3/12/2022,Ivy Gourd,1kg,36,41 - 46,43 - 59
3/13/2022,Ivy Gourd,1kg,36,41 - 46,43 - 59
3/14/2022,Ivy Gourd,1kg,37,43 - 47,44 - 61
3/15/2022,Ivy Gourd,1kg,37,43 - 47,44 - 61
3/16/2022,Ivy Gourd,1kg,37,43 - 47,44 - 61
3/17/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
3/18/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
3/19/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
3/20/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
3/21/2022,Ivy Gourd,1kg,34,39 - 43,41 - 56
3/22/2022,Ivy Gourd,1kg,30,35 - 38,36 - 50
3/23/2022,Ivy Gourd,1kg,30,35 - 38,36 - 50
3/24/2022,Ivy Gourd,1kg,30,35 - 38,36 - 50
3/25/2022,Ivy Gourd,1kg,37,43 - 47,44 - 61
3/26/2022,Ivy Gourd,1kg,37,43 - 47,44 - 61
3/27/2022,Ivy Gourd,1kg,37,43 - 47,44 - 61
3/28/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
3/29/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
3/30/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
3/31/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
4/1/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
4/2/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
4/3/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
4/4/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
4/5/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
4/6/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
4/7/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
4/8/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
4/9/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
4/10/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
4/11/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
4/12/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
4/13/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
4/14/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
4/15/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
4/16/2022,Ivy Gourd,1kg,33,38 - 42,40 - 54
4/17/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
4/18/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
4/19/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
4/20/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
4/21/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
4/22/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
4/23/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
4/24/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
4/25/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
4/26/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
4/27/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
4/28/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
4/29/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
4/30/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
5/1/2022,Ivy Gourd,1kg,29,33 - 37,35 - 48
5/2/2022,Ivy Gourd,1kg,32,37 - 41,38 - 53
5/3/2022,Ivy Gourd,1kg,32,37 - 41,38 - 53
5/4/2022,Ivy Gourd,1kg,32,37 - 41,38 - 53
5/5/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
5/6/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
5/7/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
5/8/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
5/9/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
5/10/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
5/11/2022,Ivy Gourd,1kg,26,30 - 33,31 - 43
5/12/2022,Ivy Gourd,1kg,26,30 - 33,31 - 43
5/13/2022,Ivy Gourd,1kg,26,30 - 33,31 - 43
5/14/2022,Ivy Gourd,1kg,26,30 - 33,31 - 43
5/15/2022,Ivy Gourd,1kg,26,30 - 33,31 - 43
5/16/2022,Ivy Gourd,1kg,26,30 - 33,31 - 43
5/17/2022,Ivy Gourd,1kg,26,30 - 33,31 - 43
5/18/2022,Ivy Gourd,1kg,25,29 - 32,30 - 41
5/19/2022,Ivy Gourd,1kg,25,29 - 32,30 - 41
5/20/2022,Ivy Gourd,1kg,25,29 - 32,30 - 41
5/21/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
5/22/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
5/23/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
5/24/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
5/25/2022,Ivy Gourd,1kg,24,28 - 30,29 - 40
5/26/2022,Ivy Gourd,1kg,24,28 - 30,29 - 40
5/27/2022,Ivy Gourd,1kg,24,28 - 30,29 - 40
5/28/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
5/29/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
5/30/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
5/31/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
6/1/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
6/2/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
6/3/2022,Ivy Gourd,1kg,28,32 - 36,34 - 46
6/4/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
6/5/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
6/6/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
6/7/2022,Ivy Gourd,1kg,25,29 - 32,30 - 41
6/8/2022,Ivy Gourd,1kg,25,29 - 32,30 - 41
6/9/2022,Ivy Gourd,1kg,25,29 - 32,30 - 41
6/10/2022,Ivy Gourd,1kg,25,29 - 32,30 - 41
6/11/2022,Ivy Gourd,1kg,25,29 - 32,30 - 41
6/12/2022,Ivy Gourd,1kg,25,29 - 32,30 - 41
6/13/2022,Ivy Gourd,1kg,25,29 - 32,30 - 41
6/14/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
6/15/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
6/16/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
6/17/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
6/18/2022,Ivy Gourd,1kg,24,28 - 30,29 - 40
6/19/2022,Ivy Gourd,1kg,24,28 - 30,29 - 40
6/20/2022,Ivy Gourd,1kg,27,31 - 34,32 - 45
